timestamp,open,high,low,close,volume,imb_mean,imb_std,ret1,ema_8,ema_21,vwap,vol_spike,atr14_pc,rsi14,bb_z,tod_frac,dow_0,dow_1,dow_2,dow_3,dow_4
2025-01-09 10:33:00,1261.3,1261.95,1260.1,1260.75,100586,,,-0.0004360580353602872,1263.293479612808,1263.7945464555662,1264.6553973299103,0,,,,0.208,0,0,0,1,0
2025-01-09 10:36:00,1260.75,1261.35,1258.55,1259.55,131601,,,-0.0009518143961927406,1262.4615952544061,1263.4086785959691,1264.145489317757,0,,,,0.216,0,0,0,1,0
2025-01-09 10:39:00,1259.55,1259.8,1256.15,1256.95,114096,,,-0.0020642292882377955,1261.2367963089825,1262.8215259963356,1263.6003254304078,0,,,,0.224,0,0,0,1,0
2025-01-09 10:42:00,1256.85,1258.15,1255.4,1255.4,136678,,,-0.0012331437209116558,1259.939730462542,1262.1468418148504,1262.9364671433743,0,0.0018292405380186086,,,0.232,0,0,0,1,0
2025-01-09 10:45:00,1255.4,1255.6,1251.0,1251.1,274712,,,-0.0034252031225109336,1257.9753459153105,1261.1425834680458,1261.3309304179347,1,0.0019754045011818122,21.609195402297644,,0.24,0,0,0,1,0
2025-01-09 10:48:00,1251.15,1252.0,1250.1,1250.4,177831,,,-0.0005595076332826077,1256.2919357119083,1260.1659849709506,1260.374644534306,0,0.0020022164335983888,16.66666666666596,,0.248,0,0,0,1,0
2025-01-09 10:51:00,1250.45,1251.4,1250.0,1250.65,170334,,,0.0001999360204734124,1255.038172220373,1259.300895428137,1259.5968896743475,0,0.0019304247505582783,9.207161125318635,,0.256,0,0,0,1,0
2025-01-09 10:54:00,1251.05,1252.35,1250.3,1251.25,120052,,,0.0004797505297244875,1254.1963561714012,1258.5689958437608,1259.152720525718,0,0.0019466248037676558,12.799999999998533,,0.264,0,0,0,1,0
2025-01-09 10:57:00,1251.2,1252.9,1251.0,1252.7,124590,,,0.0011588411588412395,1253.8638325777565,1258.0354507670552,1258.7867724074222,0,0.0019614774943265455,19.10669975186002,,0.272,0,0,0,1,0
2025-01-09 11:00:00,1252.3,1254.15,1251.15,1253.65,66943,,,0.0007583619382134366,1253.816314227144,1257.6367734245955,1258.6271622337997,0,0.0020112699488921025,20.29339853300708,-0.9571495212353451,0.28,0,0,0,1,0
2025-01-09 11:03:00,1253.7,1254.5,1252.95,1254.15,103310,,,0.00039883540063012646,1253.890466621112,1257.3197940223595,1258.4333362825894,0,0.00205318343100906,22.35576923076887,-0.7938164418418233,0.288,0,0,0,1,0
2025-01-09 11:06:00,1254.05,1255.5,1254.0,1255.5,62398,,,0.0010764262648008671,1254.2481407053094,1257.154358202145,1258.3509312779136,0,0.0020509757068896957,23.99999999999983,-0.5068904464135934,0.296,0,0,0,1,0
2025-01-09 11:09:00,1255.45,1257.3,1255.25,1257.05,84265,,,0.0012345679012344402,1254.8707761041296,1257.1448710928591,1258.2938677879176,0,0.0019234375266354979,35.18518518518471,-0.17861464393834597,0.304,0,0,0,1,0
2025-01-09 11:12:00,1257.2,1257.8,1257.0,1257.25,46959,,,0.00015910266099194992,1255.3994925254342,1257.1544282662355,1258.2776380805217,0,0.001806664204755274,38.591549295774634,-0.07739004051996941,0.312,0,0,0,1,0
2025-01-09 11:15:00,1257.75,1258.0,1256.4,1257.95,60379,,,0.0005567707297673419,1255.9662719642265,1257.226752969305,1258.259735736125,0,0.0017914634354079327,42.178770949720736,0.12330629613621524,0.32,0,0,0,1,0
2025-01-09 11:18:00,1257.95,1258.5,1257.35,1257.55,40622,,,-0.0003179776620693131,1256.3182115277318,1257.2561390630044,1258.2531412878925,0,0.0016983136143408023,44.1520467836257,0.1362415743306483,0.328,0,0,0,1,0
2025-01-09 11:21:00,1257.55,1258.9,1257.0,1258.8,86145,,,0.000993996262574015,1256.8697200771246,1257.3964900572767,1258.2525565450396,0,0.0015973262517590503,55.87301587301558,0.5172111628065248,0.336,0,0,0,1,0
2025-01-09 11:24:00,1258.8,1260.0,1258.8,1259.5,51471,,,0.0005560851604702322,1257.4542267266525,1257.587718233888,1258.2730225071687,0,0.0015085351329892892,63.758389261744576,0.8847943112219326,0.344,0,0,0,1,0
2025-01-09 11:27:00,1259.5,1260.2,1259.3,1260.0,60566,,,0.0003969829297341132,1258.0199541207296,1257.8070165762617,1258.3042094860746,0,0.001298185941043102,90.09009009009083,1.1143602357989706,0.352,0,0,0,1,0
2025-01-09 11:30:00,1260.0,1260.0,1259.2,1259.25,54816,,,-0.0005952380952380931,1258.2932976494565,1257.9381968875107,1258.3251609246595,0,0.0012365637142290014,89.68609865470779,0.9670599129740017,0.36,0,0,0,1,0
2025-01-09 11:33:00,1259.6,1260.55,1259.4,1260.05,80820,,,0.0006352987889617356,1258.6836759495773,1258.130178988646,1258.3679179917644,0,0.0012301099162731663,90.17094017093943,1.230906624752839,0.368,0,0,0,1,0
2025-01-09 11:36:00,1260.0,1260.25,1259.6,1260.1,40976,,,3.968096504114449e-05,1258.998414627449,1258.309253626042,1258.3885596506984,0,0.0011507023252122952,89.68609865470779,1.225395222036918,0.376,0,0,0,1,0
2025-01-09 11:39:00,1260.2,1260.8,1259.5,1260.0,46590,,,-7.93587810490326e-05,1259.2209891546825,1258.4629578418562,1258.4130683926717,0,0.0011167800453514764,87.24489795918362,1.1130636468426414,0.384,0,0,0,1,0
2025-01-09 11:42:00,1260.0,1260.85,1259.3,1259.5,35972,,,-0.0003968253968253954,1259.282991564753,1258.5572344016875,1258.4291471009499,0,0.0010349912096636988,81.28342245989286,0.891817784218583,0.392,0,0,0,1,0
2025-01-09 11:45:00,1259.5,1260.0,1258.9,1259.5,108694,,,0.0,1259.3312156614745,1258.6429403651705,1258.4623345514879,0,0.0010094708784665091,80.22598870056477,0.8094224501746548,0.4,0,0,0,1,0
2025-01-09 11:48:00,1259.8,1259.8,1258.0,1258.85,62035,,,-0.0005160778086542583,1259.2242788478136,1258.6617639683368,1258.4698825640667,0,0.0010270144519657913,70.55214723926301,0.54583754785042,0.408,0,0,0,1,0
2025-01-09 11:51:00,1259.05,1260.25,1258.65,1259.6,56240,,,0.0005957818644000135,1259.3077724371883,1258.7470581530333,1258.486358298038,0,0.0010008846345778628,67.34693877550957,0.7301817545833015,0.416,0,0,0,1,0
2025-01-09 11:54:00,1259.6,1260.05,1259.25,1260.0,51119,,,0.0003175611305177295,1259.4616007844797,1258.860961957303,1258.5047043016027,0,0.0010005668934240286,68.21192052980089,0.8403968092513752,0.424,0,0,0,1,0
2025-01-09 11:57:00,1260.05,1262.05,1259.3,1261.85,103550,,,0.0014682539682537854,1259.9923561657065,1259.1326926884574,1258.5769714354205,0,0.001064197125535634,72.41379310344738,1.588648881852518,0.432,0,0,0,1,0
2025-01-09 12:00:00,1261.9,1261.95,1260.45,1261.15,69939,,,-0.0005547410548003562,1260.249610351105,1259.316084262234,1258.6256991263376,0,0.0010846109843056996,70.00000000000126,1.2287335398386379,0.44,0,0,0,1,0
2025-01-09 12:03:00,1261.15,1262.2,1261.05,1261.9,49452,,,0.00059469531776557,1260.616363606415,1259.55098569294,1258.6660261884656,0,0.0010415133642013665,68.23529411764835,1.646135519677806,0.448,0,0,0,1,0
2025-01-09 12:06:00,1261.9,1263.0,1261.75,1262.25,85189,,,0.0002773595372056459,1260.9793939161007,1259.7963506299454,1258.746637565496,0,0.0010440539852304457,66.87116564417252,1.8002539234455277,0.456,0,0,0,1,0
2025-01-09 12:09:00,1262.55,1263.35,1262.3,1262.9,58252,,,0.0005149534561299518,1261.4061952680784,1260.0785005726777,1258.8074002731532,0,0.001054828456047851,67.46987951807341,1.9813234969679623,0.464,0,0,0,1,0
2025-01-09 12:12:00,1262.9,1263.0,1260.75,1261.25,53232,,,-0.0013065167471693062,1261.3714852085054,1260.185000520616,1258.8455750383825,0,0.0011383264901599708,60.86956521739152,0.8186938855111873,0.472,0,0,0,1,0
2025-01-09 12:15:00,1261.2,1263.3,1260.55,1263.2,61647,,,0.0015460852329038932,1261.7778218288377,1260.4590913823781,1258.898934824449,0,0.0012185605717904486,65.21739130434841,1.9265630096179236,0.48,0,0,0,1,0
2025-01-09 12:18:00,1263.2,1263.5,1261.5,1262.35,87923,,,-0.0006728942368589008,1261.9049725335403,1260.6309921657983,1258.9744120875996,0,0.00129576922859291,60.089686098654624,1.2678286567040593,0.488,0,0,0,1,0
2025-01-09 12:21:00,1262.35,1262.55,1260.25,1260.8,81827,,,-0.0012278686576622233,1261.6594230816424,1260.646356514362,1259.017582818708,0,0.0013540155910079562,53.17460317460295,0.07610967695920991,0.496,0,0,0,1,0
2025-01-09 12:24:00,1260.8,1261.5,1260.1,1261.0,81265,,,0.00015862944162448045,1261.5128846190553,1260.6785059221472,1259.0525307427997,0,0.001345304180355714,56.09756097560967,0.17519719358860691,0.504,0,0,0,1,0
2025-01-09 12:27:00,1261.0,1261.45,1258.75,1258.95,60540,,,-0.001625693893735125,1260.9433547037097,1260.5213690201338,1259.0617519630773,0,0.0014382733910912103,48.08362369337997,-1.3247824463389262,0.512,0,0,0,1,0
2025-01-09 12:30:00,1259.1,1259.2,1256.45,1256.9,108704,,,-0.0016283410778823448,1260.0448314362186,1260.192153654667,1259.0241688726287,0,0.0014946069126990414,43.809523809524386,-2.376514123400411,0.52,0,0,0,1,0
2025-01-09 12:33:00,1256.45,1259.05,1256.45,1258.5,34010,,,0.0012729731880021244,1259.7015355615033,1260.0383215042427,1259.0164335200254,0,0.001549463647199044,46.68674698795206,-1.2475617692844674,0.528,0,0,0,1,0
2025-01-09 12:36:00,1258.55,1259.25,1258.15,1258.7,48353,,,0.0001589193484305973,1259.4789721033915,1259.9166559129478,1259.0130717406896,0,0.0015662418141166002,46.03658536585376,-1.049898953173297,0.536,0,0,0,1,0
2025-01-09 12:39:00,1258.7,1258.75,1257.65,1258.35,33396,,,-0.00027806466989765966,1259.2280894137489,1259.7742326481343,1259.00751336308,0,0.0014730173867138839,38.25503355704706,-1.1656883375049114,0.544,0,0,0,1,0
2025-01-09 12:42:00,1258.35,1258.55,1257.65,1257.75,38689,,,-0.0004768148766240987,1258.8996250995824,1259.590211498304,1258.9989429347563,0,0.0014396456256921192,38.513513513513345,-1.3901089463302931,0.552,0,0,0,1,0
2025-01-09 12:45:00,1257.8,1258.05,1256.75,1257.15,68831,,,-0.0004770423375073385,1258.5108195218975,1259.368374089367,1258.9742653757949,0,0.0014488554042306318,33.78839590443695,-1.548616136407517,0.56,0,0,0,1,0
2025-01-09 12:48:00,1257.1,1257.4,1256.15,1256.25,47821,,,-0.0007159050232670161,1258.008415183698,1259.0848855357883,1258.950312095864,0,0.001449893390191872,30.26315789473719,-1.786174035381563,0.568,0,0,0,1,0
2025-01-09 12:51:00,1256.3,1257.45,1256.25,1256.65,43606,,,0.0003184079601989964,1257.7065451428762,1258.863532305262,1258.9305587365257,0,0.0014551159261301124,29.09698996655557,-1.43947427730559,0.576,0,0,0,1,0
2025-01-09 12:54:00,1256.65,1257.35,1254.05,1255.3,123676,,,-0.001074284804838399,1257.171757333348,1258.5395748229653,1258.8457809559247,0,0.0015164274902982574,29.69283276450541,-1.7606476618451736,0.584,0,0,0,1,0
2025-01-09 12:57:00,1255.1,1255.5,1252.8,1254.1,74615,,,-0.0009559467856289361,1256.4891445926041,1258.1359771117866,1258.7752022686445,0,0.0015150306993062573,17.26618705035996,-1.9083023466839204,0.592,0,0,0,1,0
2025-01-09 13:00:00,1254.05,1254.8,1252.1,1252.2,72284,,,-0.0015150306993061413,1255.5360013498032,1257.596342828897,1258.693083890177,0,0.0015572592237661559,16.05351170568619,-2.140324302369113,0.6,0,0,0,1,0
2025-01-09 13:03:00,1252.2,1255.6,1252.2,1254.05,61911,,,0.0014773997763934954,1255.2057788276247,1257.2739480262699,1258.6356873076104,0,0.001617616066800688,27.86885245901638,-1.3773893169214122,0.608,0,0,0,1,0
2025-01-09 13:06:00,1254.0,1254.9,1253.05,1253.7,64559,,,-0.0002790957298353103,1254.8711613103749,1256.9490436602453,1258.5764661288115,0,0.0016437060586378422,26.298701298701246,-1.3387214402912442,0.616,0,0,0,1,0
2025-01-09 13:09:00,1253.45,1254.5,1253.15,1253.6,46374,,,-7.97638988594418e-05,1254.5886810191805,1256.6445851456774,1258.5336462840116,0,0.0015669158537696887,30.111524163568333,-1.2540077517820236,0.624,0,0,0,1,0
2025-01-09 13:12:00,1253.55,1256.1,1253.55,1255.55,48204,,,0.0015555201021060228,1254.8023074593625,1256.5450774051612,1258.5019660097598,0,0.0015531042172752692,44.943820224718635,-0.5595917207208336,0.632,0,0,0,1,0
2025-01-09 13:15:00,1255.45,1256.2,1254.1,1254.25,50883,,,-0.0010354028115168168,1254.6795724683932,1256.336434004692,1258.467077287548,0,0.0015262393576126727,33.71647509578567,-0.923271633389275,0.64,0,0,0,1,0
2025-01-09 13:18:00,1254.2,1255.0,1253.7,1254.55,45101,,,0.0002391867649988999,1254.650778586528,1256.1740309133563,1258.4330671172372,0,0.0015372615109572455,34.220532319391396,-0.7521999247957757,0.648,0,0,0,1,0
2025-01-09 13:21:00,1254.55,1255.4,1254.25,1255.2,46463,,,0.000518114064804287,1254.772827789522,1256.0854826485056,1258.403195959584,0,0.0015393107529818784,38.28996282527936,-0.4127903512030975,0.656,0,0,0,1,0
2025-01-09 13:24:00,1255.2,1255.4,1254.05,1254.35,38263,,,-0.000677182919056829,1254.678866058517,1255.9277114986414,1258.3765240423566,0,0.0015659789646316664,37.59124087591233,-0.732114142844316,0.664,0,0,0,1,0
2025-01-09 13:27:00,1254.3,1254.85,1253.55,1254.15,44231,,,-0.0001594451309441247,1254.5613402677354,1255.7661013624013,1258.3428037514864,0,0.001566228692170578,38.72180451127835,-0.7552437336951182,0.672,0,0,0,1,0
2025-01-09 13:30:00,1254.1,1254.6,1253.75,1254.1,38630,,,-3.986763943719662e-05,1254.4588202082386,1255.614637602183,1258.313561578667,0,0.001543508719969935,41.36546184738939,-0.7073455532160573,0.68,0,0,0,1,0
2025-01-09 13:33:00,1254.15,1254.5,1252.1,1252.95,70330,,,-0.000916992265369454,1254.12352682863,1255.3723978201663,1258.249236855179,0,0.001613335385632774,35.98484848484836,-1.2198457755201355,0.688,0,0,0,1,0
2025-01-09 13:36:00,1252.95,1253.4,1251.85,1251.9,73253,,,-0.0008380222674487792,1253.629409755601,1255.0567252910603,1258.1736187122663,0,0.0015148402998870522,36.82170542635698,-1.675740571589814,0.696,0,0,0,1,0
2025-01-09 13:39:00,1251.9,1252.95,1251.5,1252.3,53371,,,0.0003195143382057619,1253.3339853654675,1254.8061139009637,1258.1185001178562,0,0.0014430590570493384,42.56198347107438,-1.371813161022905,0.704,0,0,0,1,0
2025-01-09 13:42:00,1252.35,1253.0,1251.95,1252.5,42534,,,0.0001597061407010436,1253.1486552842525,1254.5964671826944,1258.0770199926,0,0.0013487311092101693,51.44230769230749,-1.1835884302466966,0.712,0,0,0,1,0
2025-01-09 13:45:00,1252.5,1253.9,1251.95,1253.35,51877,,,0.000678642714570854,1253.1933985544185,1254.4831519842676,1258.0324380861882,0,0.0012651807441770627,46.276595744680556,-0.5338675318439347,0.72,0,0,0,1,0
2025-01-09 13:48:00,1253.4,1253.65,1251.2,1251.25,59108,,,-0.0016755096341802833,1252.761532208992,1254.1892290766068,1257.9722282651728,0,0.0013015555872698964,39.01345291479787,-1.894711512554758,0.728,0,0,0,1,0
2025-01-09 13:51:00,1251.3,1251.75,1250.1,1250.2,81440,,,-0.0008391608391608019,1252.192302829216,1253.8265718878242,1257.872809212156,0,0.001319788833786628,35.950413223140686,-2.3431999314951097,0.736,0,0,0,1,0
2025-01-09 13:54:00,1250.2,1250.5,1248.35,1248.9,178056,,,-0.001039833626619746,1251.4606799782791,1253.3787017162038,1257.6231120073626,1,0.001298285348249358,20.96069868995589,-2.5550181160711367,0.744,0,0,0,1,0
2025-01-09 13:57:00,1248.8,1249.95,1248.05,1249.65,63835,,,0.0006005284650492104,1251.0583066497727,1253.0397288329125,1257.5367358083465,0,0.0012860743865425565,28.89908256880706,-1.8014434980869447,0.752,0,0,0,1,0
2025-01-09 14:00:00,1249.85,1250.0,1248.85,1249.95,70973,,,0.00024006721882119386,1250.8120162831565,1252.7588443935567,1257.4470910935145,0,0.0012771939449006998,28.89908256880706,-1.4828597176983196,0.76,0,0,0,1,0
2025-01-09 14:03:00,1249.95,1250.95,1249.55,1250.6,93773,,,0.0005200208008320217,1250.7649015535662,1252.5625858123242,1257.3429808542667,0,0.0012908089831167222,28.899082568805582,-1.037812782709295,0.768,0,0,0,1,0
2025-01-09 14:06:00,1250.6,1252.15,1250.1,1250.9,66381,,,0.0002398848552696009,1250.7949234305515,1252.4114416475675,1257.2781533310954,0,0.0013304706325731682,33.33333333333333,-0.8065775528221784,0.776,0,0,0,1,0
2025-01-09 14:09:00,1250.9,1251.7,1250.8,1251.0,43485,,,7.994244144216012e-05,1250.84049600154,1252.2831287705158,1257.2371872295662,0,0.0013075254082448899,34.634146341462284,-0.6879347697889813,0.784,0,0,0,1,0
2025-01-09 14:12:00,1250.95,1252.0,1250.95,1251.6,46948,,,0.00047961630695425583,1251.0092746678645,1252.2210261550142,1257.1960855761179,0,0.001318312559923358,38.42592592592515,-0.31197834656115137,0.792,0,0,0,1,0
2025-01-09 14:15:00,1251.65,1251.75,1250.35,1251.1,56731,,,-0.0003994886545222176,1251.0294358527835,1252.1191146863764,1257.1433271227925,0,0.0012617468056682147,40.88669950738796,-0.509449717016695,0.8,0,0,0,1,0
2025-01-09 14:18:00,1251.15,1251.65,1250.25,1250.35,80371,,,-0.0005994724642314209,1250.8784501077205,1251.958286078524,1257.0663051238066,0,0.0012539346125942424,42.13197969543011,-0.8371572445007774,0.808,0,0,0,1,0
2025-01-09 14:21:00,1250.25,1251.5,1250.05,1251.1,71887,,,0.0005998320470268492,1250.927683417116,1251.8802600713855,1257.0003905587103,0,0.0012531829133220454,44.117647058823074,-0.32636031699772355,0.816,0,0,0,1,0
2025-01-09 14:24:00,1251.1,1251.5,1250.75,1251.45,36146,,,0.00027975381664147037,1251.043753768868,1251.8411455194414,1256.969641876135,0,0.0012357094341992432,44.92753623188412,-0.01053811848167044,0.824,0,0,0,1,0
2025-01-09 14:27:00,1251.5,1251.8,1250.2,1250.2,67150,,,-0.000998841344040935,1250.856252931342,1251.6919504722193,1256.9084765829464,0,0.001216948145439636,35.348837209302644,-0.8212002014116073,0.832,0,0,0,1,0
2025-01-09 14:30:00,1250.3,1250.6,1249.5,1249.65,128496,,,-0.00043992961126215757,1250.588196724377,1251.5063186111086,1256.7796708121894,0,0.0011403192894010737,41.30434782608728,-1.1992347177577143,0.84,0,0,0,1,0
2025-01-09 14:33:00,1249.55,1251.5,1249.4,1251.45,87913,,,0.0014404033129276073,1250.7797085634043,1251.5011987373714,1256.7050335640788,0,0.0011643636239105806,56.281407035175995,0.4447415517953687,0.848,0,0,0,1,0
2025-01-09 14:36:00,1251.35,1251.95,1250.75,1251.05,106469,,,-0.0003196292300932102,1250.8397733270922,1251.4601806703376,1256.624023461174,0,0.0011104957549944046,61.878453038673335,0.115867722710258,0.856,0,0,0,1,0
2025-01-09 14:39:00,1251.05,1251.6,1250.85,1251.2,78462,,,0.00011989928460098831,1250.9198236988495,1251.4365278821251,1256.5654857330578,0,0.0010447113628060153,59.171597633135775,0.32437899503993745,0.864,0,0,0,1,0
2025-01-09 14:42:00,1251.2,1251.9,1251.1,1251.65,82933,,,0.0003596547314579368,1251.0820850991051,1251.4559344382956,1256.5087455591308,0,0.0010243621277057425,59.88372093023266,0.8596681501554259,0.872,0,0,0,1,0
2025-01-09 14:45:00,1251.85,1251.9,1251.2,1251.55,82992,,,-7.989453920831391e-05,1251.1860661881929,1251.464485852996,1256.4532358057256,0,0.0009844935137572528,55.90062111801241,1.0506477995563523,0.88,0,0,0,1,0
2025-01-09 14:48:00,1251.55,1251.55,1250.55,1250.7,83613,,,-0.0006791578442730817,1251.0780514797057,1251.394987139087,1256.3916761955547,0,0.000925196175855822,48.83720930232534,-0.01641376956802442,0.888,0,0,0,1,0
2025-01-09 14:51:00,1250.7,1251.7,1250.3,1251.45,118063,,,0.0005996641880547937,1251.1607067064378,1251.399988308261,1256.3104139156765,0,0.0009531800254562007,52.43243243243262,0.8782856080219342,0.896,0,0,0,1,0
2025-01-09 14:54:00,1251.45,1252.0,1251.2,1251.9,131422,,,0.0003595828838547366,1251.3249941050071,1251.4454439166009,1256.2322003347938,0,0.0009385733684799261,51.64835164835259,1.4557872492491373,0.904,0,0,0,1,0
2025-01-09 14:57:00,1252.0,1253.55,1251.85,1252.65,113569,,,0.0005990893841361089,1251.61943985945,1251.5549490150918,1256.180925630329,0,0.0009551180069680977,58.28877005347658,2.2365277213291743,0.912,0,0,0,1,0
2025-01-09 15:00:00,1252.6,1254.9,1252.4,1253.75,254247,,,0.0008781383467049153,1252.092897668461,1251.7544991046288,1256.1026717120917,1,0.0010169491525423807,67.52577319587627,2.835751079492324,0.92,0,0,0,1,0
2025-01-09 15:03:00,1253.8,1254.7,1252.15,1253.6,313826,,,-0.00011964107676976088,1252.427809297692,1251.9222719132988,1256.0051435521655,1,0.0010797474701431332,63.73626373626319,2.1763973230829072,0.928,0,0,0,1,0
2025-01-09 15:06:00,1254.0,1254.45,1253.3,1253.75,248283,,,0.0001196553924698307,1252.7216294537604,1252.0884290120898,1255.9429980187367,1,0.0011024070645207313,62.92134831460602,1.95358618947879,0.936,0,0,0,1,0
2025-01-09 15:09:00,1253.75,1255.05,1253.7,1254.45,237462,,,0.0005583250249252547,1253.1057117973692,1252.303117283718,1255.901894904439,0,0.0010875568689750282,75.44910179640608,2.116100119218727,0.944,0,0,0,1,0
2025-01-09 15:12:00,1254.55,1255.0,1254.05,1254.4,254015,,,-3.985810514561816e-05,1253.393331397954,1252.4937429851982,1255.8625923802658,0,0.0010790588556851466,80.25477707006229,1.7863495781255865,0.952,0,0,0,1,0
2025-01-09 15:15:00,1254.45,1254.85,1253.6,1254.4,261777,,,0.0,1253.617035531742,1252.667039077453,1255.8187523062377,0,0.00103065779883384,74.38016528925492,1.5652571580503782,0.96,0,0,0,1,0
2025-01-09 15:18:00,1254.4,1255.95,1254.4,1255.8,214875,,,0.0011160714285713969,1254.1021387469104,1252.9518537067754,1255.8090517912924,0,0.0010494164220872452,83.68794326241047,2.0866507730078787,0.968,0,0,0,1,0
2025-01-09 15:21:00,1255.95,1257.7,1255.85,1256.7,197480,,,0.0007166746297182502,1254.679441247597,1253.2925942788868,1255.8279311832875,0,0.001114028805601994,85.25641025640944,2.150343718973448,0.976,0,0,0,1,0
2025-01-09 15:24:00,1256.75,1257.25,1255.45,1255.9,255929,,,-0.0006365878889154075,1254.9506765259089,1253.5296311626244,1255.837360786731,0,0.0011716128445167456,76.07361963190155,1.5232778057177994,0.984,0,0,0,1,0
2025-01-09 15:27:00,1256.2,1257.45,1256.0,1256.8,216722,,,0.0007166175650925588,1255.361637297929,1253.8269374205674,1255.8565355898686,0,0.001219082477039195,79.32960893854808,1.7292585698594254,0.992,0,0,0,1,0
2025-01-10 09:15:00,1253.85,1256.75,1252.15,1255.3,245377,,,-0.0011935073201781998,1255.3479401206114,1253.9608522005158,1254.7333333333333,0,0.0014282300190051273,73.95833333333309,0.9387353323738447,0.0,0,0,0,0,1
2025-01-10 09:18:00,1254.85,1255.05,1251.5,1254.7,242718,,,-0.00047797339281441253,1255.203953427142,1254.0280474550143,1254.2443451240708,0,0.0015655421330084465,67.19576719576753,0.5680023749051392,0.008,0,0,0,0,1
2025-01-10 09:21:00,1254.8,1255.75,1252.1,1253.55,108478,,,-0.0009165537578704752,1254.8364082211106,1253.9845885954676,1254.1635475177945,0,0.0017293742912984217,58.12807881773343,-0.08553774768344202,0.016,0,0,0,0,1
2025-01-10 09:24:00,1253.5,1254.25,1250.7,1251.15,81730,,,-0.001914562642096329,1254.017206394197,1253.7268987231523,1253.9068740174623,0,0.0018383087559445204,43.64406779661002,-1.3646692510617806,0.024,0,0,0,0,1
2025-01-10 09:27:00,1251.15,1251.15,1246.5,1246.65,86763,,,-0.0035966910442393196,1252.380049417709,1253.0835442937748,1253.2483402303417,0,0.001968131735909375,26.64473684210529,-2.815740994033285,0.032,0,0,0,0,1
2025-01-10 09:30:00,1246.85,1247.35,1243.0,1243.0,93616,,,-0.0029278466289657246,1250.2955939915514,1252.1668584488862,1252.2891196818691,0,0.0020773474313297243,21.657754010695157,-2.9947708138279725,0.04,0,0,0,0,1
2025-01-10 09:33:00,1243.65,1243.65,1240.0,1240.0,99677,,,-0.002413515687851975,1248.0076842156511,1251.0607804080782,1251.1374960218457,0,0.0022263824884792547,18.097447795823257,-2.8248010397050303,0.048,0,0,0,0,1
2025-01-10 09:36:00,1240.0,1240.3,1237.5,1238.15,104146,,,-0.001491935483870943,1245.8170877232842,1249.887073098253,1249.9134803600925,0,0.0023133592168038666,14.096916299558927,-2.5029073004858162,0.056,0,0,0,0,1
2025-01-10 09:39:00,1237.7,1240.0,1236.0,1238.1,75875,,,-4.038282922114167e-05,1244.1021793403322,1248.8155209984118,1249.1216479705079,0,0.002489413502255753,14.096916299558785,-2.080256069592629,0.064,0,0,0,0,1
2025-01-10 09:42:00,1238.2,1241.4,1237.45,1240.5,57501,,,0.0019384540828690788,1243.3016950424806,1248.0595645440108,1248.6726380523369,0,0.0026400644901249447,22.310756972111278,-1.499837554569917,0.072,0,0,0,0,1
2025-01-10 09:45:00,1241.1,1241.5,1240.0,1240.95,134367,,,0.00036275695284171405,1242.7790961441515,1247.413240494555,1247.8791143581248,0,0.0026362291562339888,19.254658385093478,-1.2827420007355461,0.08,0,0,0,0,1
