date,open,high,low,close,volume
2024-02-26 09:15:00,1413.55,1424.0,1413.55,1423.4,546973
2024-02-26 09:18:00,1423.5,1425.0,1420.6,1421.65,300953
2024-02-26 09:21:00,1421.6,1425.9,1421.5,1425.7,243251
2024-02-26 09:24:00,1425.45,1426.0,1424.1,1425.1,190382
2024-02-26 09:27:00,1425.1,1425.2,1424.0,1424.9,134459
2024-02-26 09:30:00,1424.8,1425.0,1423.0,1423.2,129289
2024-02-26 09:33:00,1423.25,1424.1,1422.7,1423.9,87115
2024-02-26 09:36:00,1423.65,1424.5,1423.4,1423.7,72003
2024-02-26 09:39:00,1423.7,1425.45,1423.65,1424.2,88269
2024-02-26 09:42:00,1424.3,1426.95,1424.15,1426.9,91398
2024-02-26 09:45:00,1426.9,1427.7,1425.5,1425.95,95230
2024-02-26 09:48:00,1425.95,1425.95,1423.25,1423.25,76115
2024-02-26 09:51:00,1423.0,1423.75,1422.05,1423.5,104881
2024-02-26 09:54:00,1423.3,1423.95,1423.0,1423.85,46969
2024-02-26 09:57:00,1423.8,1423.85,1420.7,1420.85,83114
2024-02-26 10:00:00,1420.95,1422.6,1420.7,1422.55,257077
2024-02-26 10:03:00,1422.6,1423.5,1422.25,1422.9,73591
2024-02-26 10:06:00,1422.9,1423.85,1422.65,1423.65,35295
2024-02-26 10:09:00,1423.95,1423.95,1421.6,1421.65,73375
2024-02-26 10:12:00,1421.65,1422.85,1421.55,1422.7,43905
2024-02-26 10:15:00,1422.7,1423.05,1422.1,1422.75,44230
2024-02-26 10:18:00,1422.75,1423.45,1422.5,1422.8,32428
2024-02-26 10:21:00,1422.9,1424.9,1422.8,1424.5,35025
2024-02-26 10:24:00,1424.35,1424.8,1423.2,1424.8,31565
2024-02-26 10:27:00,1424.8,1424.9,1423.55,1423.75,54297
2024-02-26 10:30:00,1423.75,1425.65,1423.7,1425.45,66330
2024-02-26 10:33:00,1425.45,1425.6,1424.7,1425.2,49028
2024-02-26 10:36:00,1425.25,1426.55,1424.9,1426.5,61887
2024-02-26 10:39:00,1426.5,1426.75,1424.75,1425.7,38519
2024-02-26 10:42:00,1425.65,1425.7,1424.0,1424.7,33933
2024-02-26 10:45:00,1424.7,1424.85,1423.6,1424.2,48978
2024-02-26 10:48:00,1424.4,1425.45,1424.15,1424.9,36801
2024-02-26 10:51:00,1424.9,1425.2,1424.2,1424.2,30549
2024-02-26 10:54:00,1424.1,1424.6,1423.0,1424.5,46297
2024-02-26 10:57:00,1424.55,1424.6,1423.05,1423.05,27150
2024-02-26 11:00:00,1423.15,1424.15,1422.3,1423.85,32633
2024-02-26 11:03:00,1423.85,1424.75,1423.6,1424.7,35317
2024-02-26 11:06:00,1424.4,1424.7,1423.9,1424.55,30356
2024-02-26 11:09:00,1424.55,1424.8,1423.85,1424.5,26455
2024-02-26 11:12:00,1424.55,1424.7,1423.9,1424.7,55037
2024-02-26 11:15:00,1424.7,1425.95,1424.15,1425.85,46900
2024-02-26 11:18:00,1425.95,1426.5,1425.8,1425.85,32680
2024-02-26 11:21:00,1425.9,1426.15,1424.9,1425.75,32133
2024-02-26 11:24:00,1425.8,1426.5,1425.4,1426.25,64072
2024-02-26 11:27:00,1426.25,1427.0,1426.0,1426.8,64046
2024-02-26 11:30:00,1426.85,1426.9,1425.6,1425.75,46775
2024-02-26 11:33:00,1425.7,1426.95,1425.3,1426.9,37462
2024-02-26 11:36:00,1426.9,1427.5,1426.45,1427.3,69022
2024-02-26 11:39:00,1427.3,1427.4,1426.2,1426.55,40144
2024-02-26 11:42:00,1426.55,1427.9,1426.4,1427.75,49007
2024-02-26 11:45:00,1427.8,1429.0,1427.5,1428.45,68810
2024-02-26 11:48:00,1428.5,1428.55,1427.15,1427.7,63969
2024-02-26 11:51:00,1427.7,1428.25,1427.1,1427.35,38731
2024-02-26 11:54:00,1427.35,1427.6,1424.5,1425.8,95193
2024-02-26 11:57:00,1425.9,1427.15,1425.15,1427.0,49864
2024-02-26 12:00:00,1427.05,1427.8,1427.0,1427.4,42463
2024-02-26 12:03:00,1427.4,1427.5,1426.35,1427.25,50357
2024-02-26 12:06:00,1427.25,1427.6,1426.5,1426.95,65195
2024-02-26 12:09:00,1427.0,1427.3,1426.3,1426.9,35204
2024-02-26 12:12:00,1426.85,1426.95,1425.2,1425.35,43975
2024-02-26 12:15:00,1425.55,1426.2,1425.5,1425.6,32676
2024-02-26 12:18:00,1425.55,1425.75,1423.0,1424.9,77444
2024-02-26 12:21:00,1424.9,1426.1,1424.65,1425.95,39188
2024-02-26 12:24:00,1425.95,1426.95,1425.8,1426.9,30272
2024-02-26 12:27:00,1426.95,1428.35,1426.55,1427.4,81321
2024-02-26 12:30:00,1427.45,1428.0,1426.9,1427.55,32692
2024-02-26 12:33:00,1427.4,1428.0,1427.1,1427.55,55734
2024-02-26 12:36:00,1427.6,1427.75,1427.0,1427.55,49087
2024-02-26 12:39:00,1427.55,1428.5,1427.15,1427.85,55326
2024-02-26 12:42:00,1427.85,1428.6,1427.5,1428.25,99957
2024-02-26 12:45:00,1428.35,1428.5,1427.2,1427.75,40780
2024-02-26 12:48:00,1427.7,1427.9,1426.6,1427.9,50100
2024-02-26 12:51:00,1427.9,1428.85,1427.6,1427.95,149404
2024-02-26 12:54:00,1428.2,1429.4,1428.2,1428.75,72654
2024-02-26 12:57:00,1429.0,1431.0,1428.7,1430.6,130784
