date,open,high,low,close,volume
2024-02-26 09:15:00,1413.55,1426.0,1413.55,1425.95,1176830
2024-02-26 09:25:00,1425.95,1425.95,1422.7,1423.35,432094
2024-02-26 09:35:00,1423.8,1426.95,1423.15,1426.9,275168
2024-02-26 09:45:00,1426.9,1427.7,1422.05,1423.7,296679
2024-02-26 09:55:00,1423.7,1423.95,1420.7,1422.7,422034
2024-02-26 10:05:00,1422.65,1423.95,1421.55,1422.7,170839
2024-02-26 10:15:00,1422.7,1424.9,1422.1,1423.95,122284
2024-02-26 10:25:00,1423.55,1425.65,1423.2,1425.1,166505
2024-02-26 10:35:00,1425.1,1426.75,1424.0,1424.7,158453
2024-02-26 10:45:00,1424.7,1425.45,1423.6,1424.05,123874
2024-02-26 10:55:00,1424.0,1424.6,1422.3,1424.2,124156
2024-02-26 11:05:00,1424.25,1424.8,1423.85,1424.7,121543
2024-02-26 11:15:00,1424.7,1426.5,1424.15,1425.95,124021
2024-02-26 11:25:00,1425.95,1427.0,1425.3,1426.0,186181
2024-02-26 11:35:00,1426.15,1427.9,1426.0,1427.75,172039
2024-02-26 11:45:00,1427.8,1429.0,1425.15,1425.45,212596
2024-02-26 11:55:00,1425.4,1427.8,1424.5,1426.95,181481
2024-02-26 12:05:00,1427.1,1427.6,1425.2,1425.35,159684
2024-02-26 12:15:00,1425.55,1426.5,1423.0,1426.3,158777
2024-02-26 12:25:00,1426.4,1428.35,1426.05,1427.75,180449
2024-02-26 12:35:00,1427.75,1428.6,1427.0,1428.25,214471
2024-02-26 12:45:00,1428.35,1429.0,1426.6,1429.0,256290
2024-02-26 12:55:00,1429.0,1431.0,1428.5,1429.5,302321
2024-02-26 13:05:00,1429.6,1432.95,1429.3,1431.85,1119176
2024-02-26 13:15:00,1431.85,1434.0,1431.1,1431.9,262783
2024-02-26 13:25:00,1431.9,1433.0,1430.65,1431.3,163070
2024-02-26 13:35:00,1431.35,1431.95,1429.1,1430.55,228042
2024-02-26 13:45:00,1430.55,1434.85,1430.55,1433.95,325871
2024-02-26 13:55:00,1434.2,1434.4,1431.7,1433.25,214655
2024-02-26 14:05:00,1433.45,1434.6,1433.1,1433.7,175580
2024-02-26 14:15:00,1433.75,1434.0,1432.6,1433.85,140284
2024-02-26 14:25:00,1433.9,1434.35,1431.1,1431.35,227820
2024-02-26 14:35:00,1431.4,1432.35,1428.55,1429.95,270597
2024-02-26 14:45:00,1429.95,1430.0,1425.3,1426.55,240372
2024-02-26 14:55:00,1426.55,1428.25,1424.05,1424.95,405427
2024-02-26 15:05:00,1424.85,1424.95,1422.05,1422.45,734520
2024-02-26 15:15:00,1422.4,1422.5,1420.0,1420.6,834637
2024-02-26 15:25:00,1420.65,1422.5,1420.05,1421.95,269062
2024-02-27 09:15:00,1415.9,1419.5,1413.55,1419.45,1396091
2024-02-27 09:25:00,1419.2,1419.65,1415.25,1417.2,489366
2024-02-27 09:35:00,1417.3,1418.2,1415.5,1417.15,304906
2024-02-27 09:45:00,1417.15,1420.3,1416.35,1418.6,575021
2024-02-27 09:55:00,1418.9,1419.45,1417.7,1418.95,197973
2024-02-27 10:05:00,1419.0,1419.25,1414.3,1415.0,619427
2024-02-27 10:15:00,1415.2,1416.25,1413.05,1414.3,506897
2024-02-27 10:25:00,1414.3,1418.0,1414.1,1417.75,474370
2024-02-27 10:35:00,1417.75,1419.85,1417.35,1419.85,311634
2024-02-27 10:45:00,1419.9,1420.65,1419.2,1420.35,507612
2024-02-27 10:55:00,1420.35,1421.7,1418.8,1420.5,251466
2024-02-27 11:05:00,1420.5,1421.0,1419.0,1419.4,192032
2024-02-27 11:15:00,1419.2,1422.55,1419.0,1421.7,275253
2024-02-27 11:25:00,1421.7,1422.15,1420.0,1420.65,209521
2024-02-27 11:35:00,1420.95,1421.45,1419.0,1419.9,222458
2024-02-27 11:45:00,1419.85,1420.9,1419.0,1420.25,125075
2024-02-27 11:55:00,1420.65,1421.05,1419.55,1419.9,184702
2024-02-27 12:05:00,1419.95,1420.15,1418.6,1419.75,219125
2024-02-27 12:15:00,1419.9,1420.0,1418.3,1419.7,164087
2024-02-27 12:25:00,1419.7,1420.5,1419.0,1419.95,148378
2024-02-27 12:35:00,1419.95,1420.7,1419.05,1420.35,138743
2024-02-27 12:45:00,1420.4,1422.0,1420.0,1421.85,232768
2024-02-27 12:55:00,1421.9,1423.25,1421.4,1422.05,458642
2024-02-27 13:05:00,1422.2,1423.7,1420.4,1423.05,371599
2024-02-27 13:15:00,1423.1,1424.0,1421.8,1422.85,475282
2024-02-27 13:25:00,1422.85,1425.3,1422.0,1424.5,413481
2024-02-27 13:35:00,1424.35,1425.1,1423.3,1424.9,461893
2024-02-27 13:45:00,1424.55,1424.8,1421.4,1423.85,559912
2024-02-27 13:55:00,1424.1,1424.1,1422.0,1423.95,270123
2024-02-27 14:05:00,1424.0,1426.05,1423.05,1426.05,545384
2024-02-27 14:15:00,1426.0,1426.7,1418.7,1419.35,577573
2024-02-27 14:25:00,1419.4,1422.8,1419.0,1421.8,393492
2024-02-27 14:35:00,1421.6,1423.45,1421.0,1422.25,358471
2024-02-27 14:45:00,1422.45,1422.95,1420.5,1421.2,312767
2024-02-27 14:55:00,1421.2,1421.9,1419.35,1420.95,530483
2024-02-27 15:05:00,1421.05,1421.5,1418.1,1419.75,913190
2024-02-27 15:15:00,1419.75,1421.5,1419.15,1421.5,809044
2024-02-27 15:25:00,1421.45,1421.75,1419.15,1420.85,380526
2024-02-28 09:15:00,1421.0,1424.15,1417.5,1419.9,841005
2024-02-28 09:25:00,1419.9,1422.4,1418.65,1422.25,281288
2024-02-28 09:35:00,1422.25,1422.85,1420.05,1422.0,205959
2024-02-28 09:45:00,1421.9,1423.0,1421.55,1421.7,173604
2024-02-28 09:55:00,1421.7,1421.75,1419.0,1420.1,174421
2024-02-28 10:05:00,1420.2,1424.05,1420.0,1423.45,237363
2024-02-28 10:15:00,1423.45,1424.0,1422.5,1423.75,191790
2024-02-28 10:25:00,1423.6,1424.2,1422.85,1423.8,445184
2024-02-28 10:35:00,1423.75,1423.8,1422.0,1422.2,160165
2024-02-28 10:45:00,1422.25,1422.3,1415.75,1416.1,309979
2024-02-28 10:55:00,1415.9,1417.1,1405.1,1409.3,921077
2024-02-28 11:05:00,1409.0,1411.4,1408.1,1410.55,252926
2024-02-28 11:15:00,1410.5,1414.35,1410.05,1413.55,418820
2024-02-28 11:25:00,1413.55,1416.7,1413.2,1415.35,259481
2024-02-28 11:35:00,1415.35,1416.0,1411.0,1411.15,206406
2024-02-28 11:45:00,1411.35,1416.05,1410.9,1416.0,172226
2024-02-28 11:55:00,1416.1,1416.5,1413.7,1414.5,276288
2024-02-28 12:05:00,1414.9,1418.8,1414.4,1418.0,265103
2024-02-28 12:15:00,1418.35,1419.4,1417.05,1418.7,205716
2024-02-28 12:25:00,1418.5,1418.75,1415.6,1416.7,160031
2024-02-28 12:35:00,1416.65,1418.2,1416.05,1418.0,106868
2024-02-28 12:45:00,1418.25,1418.6,1414.35,1415.0,130001
2024-02-28 12:55:00,1414.9,1416.0,1412.55,1413.95,192920
2024-02-28 13:05:00,1413.65,1414.65,1407.05,1407.8,589465
2024-02-28 13:15:00,1408.5,1412.8,1408.05,1412.4,362905
2024-02-28 13:25:00,1412.35,1416.65,1411.35,1415.05,304082
2024-02-28 13:35:00,1415.0,1417.65,1415.0,1415.95,154373
2024-02-28 13:45:00,1415.95,1417.4,1414.4,1416.75,180426
2024-02-28 13:55:00,1416.6,1417.4,1414.7,1415.8,195373
2024-02-28 14:05:00,1415.8,1416.2,1414.4,1415.0,245987
2024-02-28 14:15:00,1415.0,1416.0,1413.8,1414.9,292025
2024-02-28 14:25:00,1415.0,1417.0,1412.6,1413.2,269456
2024-02-28 14:35:00,1413.3,1414.55,1411.0,1411.65,319468
2024-02-28 14:45:00,1411.65,1415.0,1411.4,1414.0,239840
2024-02-28 14:55:00,1414.0,1414.4,1411.7,1413.0,518276
2024-02-28 15:05:00,1413.05,1413.9,1410.0,1410.5,1000863
2024-02-28 15:15:00,1410.55,1411.0,1405.0,1406.75,885844
2024-02-28 15:25:00,1406.7,1406.8,1404.0,1406.15,425801
2024-02-29 09:15:00,1402.4,1406.45,1398.45,1401.45,1639339
2024-02-29 09:25:00,1401.45,1403.4,1399.55,1403.2,627384
2024-02-29 09:35:00,1403.2,1403.65,1399.4,1401.25,602181
2024-02-29 09:45:00,1401.75,1407.9,1400.8,1407.4,533711
2024-02-29 09:55:00,1407.4,1409.85,1407.05,1407.1,299754
2024-02-29 10:05:00,1407.05,1407.2,1400.0,1401.85,917265
2024-02-29 10:15:00,1401.6,1404.55,1399.75,1402.75,548263
2024-02-29 10:25:00,1403.0,1403.85,1401.8,1403.35,352320
2024-02-29 10:35:00,1403.35,1405.0,1402.35,1403.1,310429
2024-02-29 10:45:00,1403.1,1404.3,1401.25,1401.8,473794
2024-02-29 10:55:00,1401.6,1402.7,1401.0,1402.0,348636
2024-02-29 11:05:00,1402.0,1403.95,1401.8,1403.95,283431
2024-02-29 11:15:00,1404.0,1405.0,1402.2,1403.0,332636
2024-02-29 11:25:00,1403.2,1403.4,1401.8,1403.1,317778
2024-02-29 11:35:00,1403.1,1404.25,1403.0,1403.7,189845
2024-02-29 11:45:00,1403.45,1404.1,1402.0,1402.95,305697
2024-02-29 11:55:00,1402.85,1403.35,1401.75,1403.2,287135
2024-02-29 12:05:00,1403.25,1403.35,1401.55,1402.0,227735
2024-02-29 12:15:00,1402.0,1402.5,1400.15,1400.55,299232
2024-02-29 12:25:00,1400.35,1400.85,1398.65,1398.95,589008
2024-02-29 12:35:00,1399.0,1402.9,1398.5,1402.45,625210
2024-02-29 12:45:00,1402.45,1403.0,1401.3,1401.85,273733
2024-02-29 12:55:00,1401.9,1402.75,1401.55,1402.5,298425
2024-02-29 13:05:00,1402.5,1405.0,1401.95,1404.8,371774
2024-02-29 13:15:00,1404.85,1405.7,1402.0,1403.55,595415
2024-02-29 13:25:00,1403.35,1405.6,1402.85,1405.0,455761
2024-02-29 13:35:00,1405.15,1405.9,1401.7,1403.25,534174
2024-02-29 13:45:00,1403.15,1405.95,1401.35,1405.45,765934
2024-02-29 13:55:00,1405.2,1405.9,1403.0,1403.6,365051
2024-02-29 14:05:00,1403.55,1405.4,1403.4,1405.3,332183
2024-02-29 14:15:00,1405.25,1405.5,1403.5,1404.5,315431
2024-02-29 14:25:00,1404.35,1406.5,1403.0,1403.3,483435
2024-02-29 14:35:00,1403.3,1409.0,1403.3,1408.35,539657
2024-02-29 14:45:00,1408.5,1410.4,1406.65,1406.75,673459
2024-02-29 14:55:00,1406.7,1406.7,1397.75,1398.35,2429044
2024-02-29 15:05:00,1398.45,1404.85,1397.3,1404.05,3227250
2024-02-29 15:15:00,1404.0,1407.4,1404.0,1406.25,2795902
2024-02-29 15:25:00,1406.5,1409.95,1405.5,1408.0,1167137
2024-03-01 09:15:00,1404.25,1418.0,1400.0,1412.7,1588160
2024-03-01 09:25:00,1412.7,1412.8,1409.9,1409.9,623463
2024-03-01 09:35:00,1409.95,1412.5,1408.45,1411.6,481431
2024-03-01 09:45:00,1411.6,1412.9,1410.0,1410.95,554973
2024-03-01 09:55:00,1410.95,1411.0,1409.3,1409.3,350521
2024-03-01 10:05:00,1409.35,1411.25,1409.3,1410.55,375822
2024-03-01 10:15:00,1410.4,1411.7,1410.05,1411.0,293033
2024-03-01 10:25:00,1411.1,1412.0,1410.6,1411.65,379228
2024-03-01 10:35:00,1411.7,1414.0,1411.55,1413.05,295212
2024-03-01 10:45:00,1413.05,1414.25,1412.6,1414.2,315189
2024-03-01 10:55:00,1414.25,1414.25,1412.0,1413.15,261097
2024-03-01 11:05:00,1413.05,1416.7,1412.95,1416.15,401886
2024-03-01 11:15:00,1416.1,1419.95,1415.9,1418.75,418757
2024-03-01 11:25:00,1419.0,1419.7,1417.15,1418.0,304858
2024-03-01 11:35:00,1417.75,1422.0,1417.0,1418.85,450332
2024-03-01 11:45:00,1418.85,1419.8,1418.15,1418.35,274452
2024-03-01 11:55:00,1418.2,1419.95,1416.4,1418.15,342013
2024-03-01 12:05:00,1418.05,1418.95,1417.0,1418.45,207484
2024-03-01 12:15:00,1418.05,1418.45,1416.35,1417.85,260240
2024-03-01 12:25:00,1417.8,1418.85,1416.75,1418.3,263369
2024-03-01 12:35:00,1418.3,1420.7,1417.6,1420.15,236905
2024-03-01 12:45:00,1420.15,1420.15,1418.25,1419.8,279271
2024-03-01 12:55:00,1419.8,1420.0,1418.25,1419.65,239872
2024-03-01 13:05:00,1419.2,1419.8,1416.5,1417.05,193297
2024-03-01 13:15:00,1417.0,1419.75,1417.0,1419.0,223277
2024-03-01 13:25:00,1419.2,1419.8,1418.1,1419.15,232553
2024-03-01 13:35:00,1419.1,1419.5,1418.55,1419.5,201666
2024-03-01 13:45:00,1419.5,1422.95,1419.2,1422.1,328938
2024-03-01 13:55:00,1422.15,1424.0,1421.35,1423.1,290443
2024-03-01 14:05:00,1423.2,1426.55,1422.75,1426.0,396821
2024-03-01 14:15:00,1426.0,1428.25,1425.0,1427.35,518410
2024-03-01 14:25:00,1427.45,1428.75,1426.6,1428.45,423455
2024-03-01 14:35:00,1428.4,1428.5,1426.9,1427.7,600278
2024-03-01 14:45:00,1427.6,1429.95,1426.5,1428.3,1178273
