date,open,high,low,close,volume
2025-07-03 14:21:00,1993.4,1995.2,1991.7,1994.3,111382
2025-07-03 14:24:00,1994.9,1996.1,1991.0,1994.2,153122
2025-07-03 14:27:00,1994.1,1995.6,1993.5,1993.5,17472
2025-07-03 14:30:00,1994.0,1994.0,1989.5,1990.8,74838
2025-07-03 14:33:00,1990.8,1991.6,1989.6,1989.9,71250
2025-07-03 14:36:00,1989.9,1990.8,1986.9,1988.0,61358
2025-07-03 14:39:00,1988.2,1990.4,1988.0,1989.4,94558
2025-07-03 14:42:00,1989.2,1989.7,1988.0,1988.9,21828
2025-07-03 14:45:00,1989.0,1991.9,1988.5,1989.1,110329
2025-07-03 14:48:00,1989.1,1989.1,1986.1,1986.8,105381
2025-07-03 14:51:00,1986.8,1989.9,1986.2,1988.9,68091
2025-07-03 14:54:00,1988.9,1990.0,1987.0,1989.9,165434
2025-07-03 14:57:00,1989.8,1989.8,1986.5,1988.2,212783
2025-07-03 15:00:00,1988.3,1989.8,1987.0,1988.5,301044
2025-07-03 15:03:00,1988.6,1989.0,1984.3,1985.6,503675
2025-07-03 15:06:00,1985.6,1988.7,1985.5,1985.7,377713
2025-07-03 15:09:00,1985.8,1988.7,1985.6,1988.3,287543
2025-07-03 15:12:00,1988.7,1990.0,1985.2,1986.2,426958
2025-07-03 15:15:00,1986.4,1989.9,1986.0,1989.6,315591
2025-07-03 15:18:00,1989.8,1989.9,1986.3,1986.6,202116
2025-07-03 15:21:00,1986.9,1988.8,1985.6,1988.2,244152
2025-07-03 15:24:00,1988.2,1988.5,1985.1,1985.8,154176
2025-07-03 15:27:00,1985.8,1987.9,1985.6,1986.1,103704
