date,open,high,low,close,volume
2025-03-28 00:00:00+05:30,52259.25,52549.95,52145.0,52310.35,22050
2025-04-01 00:00:00+05:30,52045.9,52394.1,51568.05,51684.2,25050
2025-04-02 00:00:00+05:30,51676.15,52092.0,51676.1,52031.05,16380
2025-04-03 00:00:00+05:30,51792.15,52320.2,51700.0,52255.75,20670
2025-04-04 00:00:00+05:30,52100.0,52439.0,51968.9,52051.85,23820
2025-04-07 00:00:00+05:30,51000.0,51252.25,49857.65,50553.9,66990
2025-04-08 00:00:00+05:30,50880.0,51417.5,50760.0,51237.2,55770
2025-04-09 00:00:00+05:30,51030.15,51121.1,50520.6,50933.35,43410
2025-04-11 00:00:00+05:30,51260.05,51792.0,51260.05,51592.1,41820
2025-04-15 00:00:00+05:30,52235.6,52810.0,52213.8,52764.6,57630
2025-04-16 00:00:00+05:30,52900.0,53469.8,52802.6,53406.8,77490
2025-04-17 00:00:00+05:30,53390.0,54618.0,53364.4,54478.4,128730
2025-04-21 00:00:00+05:30,54748.0,55800.0,54748.0,55696.0,135060
2025-04-22 00:00:00+05:30,55500.0,56263.0,55500.0,55963.0,100590
2025-04-23 00:00:00+05:30,55949.0,56250.0,55590.0,55761.6,92520
2025-04-24 00:00:00+05:30,55849.0,55890.0,55460.2,55525.6,89520
2025-04-25 00:00:00+05:30,55567.8,55749.6,54630.2,54944.8,184380
2025-04-28 00:00:00+05:30,54939.8,56000.0,54844.4,55856.0,116340
2025-04-29 00:00:00+05:30,55950.0,56370.8,55650.0,55700.2,106470
2025-04-30 00:00:00+05:30,55618.8,55830.0,55350.0,55454.4,85650
2025-05-02 00:00:00+05:30,55381.0,56100.0,55300.0,55430.8,112080
2025-05-05 00:00:00+05:30,55319.6,55676.0,55155.0,55309.8,101010
2025-05-06 00:00:00+05:30,55201.0,55422.8,54503.0,54610.8,115710
2025-05-07 00:00:00+05:30,54340.0,55024.8,54256.4,54902.0,114720
2025-05-08 00:00:00+05:30,55014.0,55239.4,54402.0,54539.6,137220
2025-05-09 00:00:00+05:30,54000.2,54392.4,53841.0,53985.8,228270
2025-05-12 00:00:00+05:30,54894.8,55887.6,54825.8,55804.0,222600
2025-05-13 00:00:00+05:30,55750.4,55819.6,55261.4,55312.2,173160
2025-05-14 00:00:00+05:30,55396.0,55481.6,54819.8,55118.4,159270
2025-05-15 00:00:00+05:30,55160.0,55694.8,54850.4,55602.4,229500
2025-05-16 00:00:00+05:30,55600.0,55787.6,55521.2,55719.4,131430
2025-05-19 00:00:00+05:30,55755.0,56039.2,55638.6,55731.4,206040
2025-05-20 00:00:00+05:30,55795.0,55888.0,55290.0,55352.0,215850
2025-05-21 00:00:00+05:30,55447.4,55674.8,55040.8,55415.4,269670
2025-05-22 00:00:00+05:30,55310.0,55410.0,55012.6,55358.2,301950
2025-05-23 00:00:00+05:30,55379.8,55793.4,55249.4,55754.4,357690
2025-05-26 00:00:00+05:30,55800.0,56194.4,55650.0,55931.8,746100
2025-05-27 00:00:00+05:30,55940.4,56150.2,55430.2,55775.0,1338060
2025-05-28 00:00:00+05:30,55650.0,55885.4,55605.2,55763.8,817050
2025-05-29 00:00:00+05:30,55770.0,56020.0,55500.4,55869.8,1573440
2025-05-30 00:00:00+05:30,55950.0,56140.2,55707.0,56076.4,1329330
2025-06-02 00:00:00+05:30,56100.0,56217.2,55719.0,56180.4,1289520
2025-06-03 00:00:00+05:30,56275.0,56355.0,55824.2,55931.0,1398030
2025-06-04 00:00:00+05:30,55930.8,56047.8,55700.0,55989.4,794580
2025-06-05 00:00:00+05:30,56010.4,56219.0,55851.0,56044.4,999720
2025-06-06 00:00:00+05:30,55999.8,56832.8,55780.0,56770.4,3436800
2025-06-09 00:00:00+05:30,57150.0,57165.2,56905.4,56999.2,955380
2025-06-10 00:00:00+05:30,57026.2,57099.0,56721.0,56764.6,772830
2025-06-11 00:00:00+05:30,56755.0,56938.0,56570.4,56648.6,927810
2025-06-12 00:00:00+05:30,56635.0,56742.6,56200.0,56269.6,1207470
2025-06-13 00:00:00+05:30,55555.6,55800.0,55350.6,55614.4,1187400
2025-06-16 00:00:00+05:30,55550.0,56165.0,55505.0,56112.4,1114650
2025-06-17 00:00:00+05:30,56110.0,56599.6,55735.0,55780.8,704550
2025-06-18 00:00:00+05:30,55670.0,56050.6,55670.0,55899.0,854340
2025-06-19 00:00:00+05:30,55884.4,56025.0,55612.8,55655.0,805890
2025-06-20 00:00:00+05:30,55680.0,56340.0,55651.2,56298.0,1305930
