date,open,high,low,close,volume,vol_avg20,volatility_5,high_low_range,high_N,low_N,channel_mid,ema_8,ema_21,ema_50,vwap,rsi_14,supertrend,supertrend_dir,bb_upper,bb_lower,bb_mid,bb_width,atr,atr_median20,adx
2024-05-03 13:25:00,1510.2,1514.85,1510.0,1512.55,301730,347307.35,0.0030953016239601123,4.849999999999909,1526.75,1507.2,1516.975,1514.9731901526375,1520.0109923866623,1524.9466208696344,1523.2182163559778,36.461126005361734,1522.3588877556417,-1,1530.9593526668166,1508.8556473331835,1519.9075,0.014542796409408407,4.582666326692475,3.9915177733408167,26.731451525778443
2024-05-03 13:35:00,1512.65,1514.6,1510.0,1513.5,324472,329486.45,0.0019807563669913273,4.599999999999909,1526.75,1507.2,1516.975,1514.6458145631625,1519.4190839878747,1524.4977337767077,1522.857947973792,41.21813031161466,1522.3588877556417,-1,1530.358504705266,1508.241495294734,1519.3,0.01455736813699187,4.584399694023219,4.025321568394522,26.31392173682377
2024-05-03 13:45:00,1513.45,1514.85,1512.0,1514.85,155134,320795.45,0.0009713282738046495,2.849999999999909,1526.75,1507.2,1516.975,1514.6911891046818,1519.0037127162498,1524.1193912756603,1522.7136142381048,48.25493171471912,1522.3588877556417,-1,1529.196377894582,1508.1436221054178,1518.6699999999998,0.013862627028363106,4.410959724620888,4.088080882635964,25.848455453255625
2024-05-03 13:55:00,1514.85,1515.55,1512.0,1512.3,192861,310864.1,0.0012217792951694628,3.5499999999999545,1526.75,1507.2,1516.975,1514.159813748086,1518.3942842874997,1523.6558857354385,1522.5284282536197,43.023255813953526,1522.3588877556417,-1,1528.3671731108657,1507.642826889134,1518.0049999999999,0.013652357022362551,4.3248637521587945,4.121815726471336,25.190014953013744
2024-05-03 14:05:00,1512.25,1515.1,1512.25,1514.7,234411,311425.35,0.0013405050327150614,2.849999999999909,1526.75,1507.2,1516.975,1514.2798551374,1518.0584402613633,1523.3046745301272,1522.3300050234386,42.26804123711336,1522.3588877556417,-1,1527.4335838944978,1507.561416105502,1517.4975,0.013095354548521851,4.177377376942906,4.142134153824207,24.578605917074853
2024-05-03 14:15:00,1514.1,1516.5,1512.0,1512.7,320013,310987.8,0.0014390574045721406,4.5,1526.75,1507.2,1516.975,1513.9287762179779,1517.5713093285121,1522.8888049407105,1522.0648577475117,35.42600896860979,1522.3588877556417,-1,1526.9595628301215,1507.1104371698787,1517.035,0.013084158018926827,4.209639639248616,4.169173287651341,23.59525958519429
2024-05-03 14:25:00,1512.95,1515.35,1512.0,1513.85,264341,312154.25,0.0014541370558691724,3.349999999999909,1526.75,1507.2,1516.975,1513.9112703917606,1517.2330084804655,1522.5343420018592,1521.8578664210875,36.842105263157826,1522.3588877556417,-1,1526.2479733625164,1506.9420266374837,1516.595,0.012729797160766427,4.123675675323746,4.169173287651341,22.682152277019483
2024-05-03 14:35:00,1513.9,1516.35,1513.45,1515.7,392073,315211.5,0.0015085565172084639,2.8999999999998636,1517.05,1507.2,1512.125,1514.3087658602583,1517.0936440731505,1522.2663285900217,1521.6200628292934,40.47619047619055,1522.3588877556417,-1,1525.9422729642154,1506.8477270357846,1516.395,0.01259206600419474,4.001308107791358,4.169173287651341,21.47624767580245
2024-05-03 14:45:00,1515.5,1516.15,1513.55,1515.5,372157,320125.15,0.001167739452410492,2.6000000000001364,1516.5,1507.2,1511.85,1514.5734845579786,1516.9487673392277,1522.000982370805,1521.4062020708375,40.532959326788244,1522.3588877556417,-1,1525.9242440280732,1506.8157559719266,1516.37,0.012601468016478027,3.8611772970122358,4.169173287651341,20.356479117529492
2024-05-03 14:55:00,1515.9,1519.85,1515.15,1519.2,1053120,345443.6,0.001416599489834423,4.699999999999818,1516.5,1507.2,1511.85,1515.60159910065,1517.1534248538433,1521.8911399248911,1521.1238816289833,39.94334277620415,1522.3588877556417,-1,1526.1088493154182,1506.8411506845816,1516.475,0.012705582769802768,3.9450595673109943,4.169173287651341,19.716583414583944
2024-05-03 15:05:00,1519.25,1521.45,1518.1,1520.9,1307325,395237.0,0.0009282069307727144,3.3500000000001364,1519.85,1510.0,1514.925,1516.7790215227278,1517.4940225944028,1521.8522716925424,1521.0313846668134,57.35027223230519,1522.3588877556417,-1,1526.2375168621668,1506.8074831378333,1516.5225,0.012812229112547747,3.8855536105799087,4.169173287651341,19.567751657246642
2024-05-03 15:15:00,1520.95,1522.45,1516.95,1517.5,1401182,444066.25,0.0017716301291240701,5.5,1521.45,1510.0,1515.725,1516.9392389621216,1517.4945659949117,1521.6815943712663,1520.8406227457415,61.83953033268074,1522.3588877556417,-1,1525.5985130040908,1506.9514869959094,1516.275,0.012297918259010797,4.046998249521918,4.150526526133326,19.26708667905801
2024-05-03 15:25:00,1517.6,1518.0,1514.85,1515.65,392160,453565.3,0.001851610975957415,3.150000000000091,1522.45,1512.0,1517.225,1516.6527414149834,1517.3268781771924,1521.4450612586677,1520.7228087338265,61.24031007751965,1522.3588877556417,-1,1524.7106388715376,1507.1193611284623,1515.915,0.011604395855358234,3.9572984245697356,4.150526526133326,18.257812773406492
2024-05-06 09:15:00,1522.0,1525.85,1517.15,1524.65,1746921,531355.6,0.003226891287635371,8.699999999999818,1522.45,1512.0,1517.225,1518.4299099894315,1517.9926165247202,1521.570745130877,1522.5499999999997,70.97242380261252,1508.1183391682603,1,1525.2012211011797,1506.8437788988203,1516.0225,0.012108951023061613,4.581568582112744,4.193508508095761,19.10208613427755
2024-05-06 09:25:00,1524.65,1532.85,1524.2,1530.5,704643,557010.8,0.003415027478753337,8.649999999999864,1525.85,1512.0,1518.925,1521.1121522140022,1519.1296513861093,1521.9209119884897,1524.4565918328053,73.6495388669302,1513.5597648282958,1,1527.3663214880128,1505.5036785119871,1516.435,0.014417131611988487,4.988411723901456,4.267251695703705,20.892844745147766
2024-05-06 09:35:00,1530.55,1530.95,1522.35,1527.5,566661,571741.35,0.0037585297489551345,8.600000000000136,1532.85,1512.0,1522.425,1522.531673944224,1519.8905921691903,1522.139699753647,1524.921591233258,67.5,1513.5597648282958,1,1527.6648796111206,1505.3251203888797,1516.4950000000001,0.014731178950303686,5.3495705515113245,4.367911738389841,21.99691810253679
2024-05-06 09:45:00,1527.55,1530.0,1525.3,1529.25,531312,579068.8,0.003340569900692412,4.7000000000000455,1532.85,1512.0,1522.425,1524.024635289952,1520.7414474265365,1522.4185350574255,1525.4098246898116,67.82178217821789,1513.5597648282958,1,1529.659787132954,1504.570212867046,1517.115,0.016537687825845852,5.284613496360197,4.367911738389841,23.02212907725517
2024-05-06 09:55:00,1529.25,1530.0,1525.5,1527.85,560166,581739.6,0.0032798956436203867,4.5,1532.85,1513.45,1523.15,1524.8747163366293,1521.3876794786695,1522.6315336826246,1525.733341703768,69.80891719745206,1513.5597648282958,1,1531.0516065894212,1504.8183934105787,1517.935,0.01728217162055201,5.206152146724177,4.367911738389841,23.974110696636522
2024-05-06 10:05:00,1528.15,1531.45,1527.05,1530.9,521983,584599.9,0.002309368037227539,4.400000000000091,1532.85,1513.55,1523.1999999999998,1526.2136682618227,1522.2524358896994,1522.9557872636983,1526.1916470589758,70.30075187969913,1513.8733892038447,1,1532.7354902837722,1505.2395097162278,1518.9875,0.01810151865472525,5.1255369320517685,4.367911738389841,25.08740530494201
2024-05-06 10:15:00,1530.9,1532.15,1529.05,1531.75,477566,591011.55,0.0015930473211232343,3.1000000000001364,1532.85,1514.85,1523.85,1527.4439642036398,1523.1158508088176,1523.3006583513964,1526.6395299285819,74.58064516129012,1515.8310502834602,1,1534.283042651599,1505.846957348401,1520.065,0.018707150880520208,4.922983238846605,4.367911738389841,26.231490919323132
2024-05-06 10:25:00,1531.4,1534.5,1531.0,1533.85,361871,594018.6,0.0011039350711673558,3.5,1532.85,1514.85,1523.85,1528.867527713942,1524.0916825534705,1523.7143580238906,1527.0679406860347,75.18891687657414,1518.407945255114,1,1536.146426093853,1506.1135739061467,1521.1299999999999,0.019743777446836346,4.780684914961944,4.367911738389841,27.649620048684383
2024-05-06 10:35:00,1533.8,1533.9,1530.05,1532.0,222352,588912.6,0.001397957781639076,3.8500000000001364,1534.5,1514.85,1524.675,1529.5636326663994,1524.810620503155,1524.0392851602087,1527.2599055907567,70.52896725440797,1518.407945255114,1,1537.3686987178673,1506.7413012821323,1522.0549999999998,0.020122398622740338,4.687616423465764,4.367911738389841,28.59592254953114
2024-05-06 10:45:00,1532.05,1532.5,1529.5,1529.55,192900,590800.9,0.0015760364503545686,3.0,1534.5,1514.85,1524.675,1529.5606031849773,1525.2414731846864,1524.2553916245142,1527.366631582822,66.74612634088193,1518.407945255114,1,1538.0586676081077,1507.5213323918927,1522.7900000000002,0.02005354330946172,4.518854781119188,4.421859266638991,29.256641919308812
2024-05-06 10:55:00,1529.55,1532.05,1529.5,1530.05,187092,590512.45,0.0012495943528639994,2.5499999999999545,1534.5,1517.15,1525.825,1529.66935803276,1525.6786119860785,1524.4826311686509,1527.4641812301497,63.999999999999886,1518.407945255114,1,1538.433711002776,1508.921288997224,1523.6775,0.019369205101179173,4.321969303007265,4.4204120420632265,29.87016704838808
2024-05-06 11:05:00,1530.05,1531.5,1527.55,1528.4,187897,588186.75,0.0012455925498067505,3.9500000000000455,1534.5,1522.35,1528.425,1529.3872784699245,1525.926010896435,1524.6362534757627,1527.5147708923062,59.6899224806202,1518.407945255114,1,1538.6277642162156,1510.0972357837843,1524.3625,0.018716367289559548,4.284772372706543,4.4204120420632265,29.634649136944464
2024-05-06 11:15:00,1528.45,1528.7,1524.75,1525.55,211342,582753.2,0.0008486013126726837,3.9500000000000455,1534.5,1522.35,1528.425,1528.5345499210523,1525.891828087668,1524.6720866727917,1527.4761954685825,60.55045871559631,1518.407945255114,1,1538.1739786999808,1511.8360213000194,1525.005,0.01727073511231844,4.251295135435893,4.4204120420632265,28.40098428730934
2024-05-06 11:25:00,1525.25,1527.35,1524.55,1526.15,203651,579718.7,0.0010650533421293954,2.7999999999999545,1534.5,1524.75,1529.625,1528.0046499385962,1525.9152982615165,1524.7300440581726,1527.4316750062947,64.22764227642273,1518.407945255114,1,1537.699273244107,1513.5407267558928,1525.62,0.01583523189799173,4.106165621892299,4.4204120420632265,27.18672214049799
2024-05-06 11:35:00,1526.15,1527.05,1525.0,1526.55,198830,570056.55,0.0010248559738463042,2.0499999999999545,1534.5,1524.55,1529.525,1527.6813943966858,1525.9729984195603,1524.8014148794207,1527.3960550382121,53.35689045936372,1518.407945255114,1,1537.3040710410914,1515.0209289589084,1526.1625,0.014600766354947985,3.900549059703065,4.4204120420632265,26.05919300417317
2024-05-06 11:45:00,1526.55,1527.4,1525.35,1526.95,292922,566094.8,0.0010138296879148659,2.050000000000182,1534.5,1524.55,1529.525,1527.5188623085335,1526.0618167450548,1524.8856731194435,1527.3621624034085,42.23194748358877,1518.407945255114,1,1536.6823932052312,1516.787606794769,1526.7350000000001,0.013030936220406412,3.715494153732777,4.4204120420632265,25.120292143528808
2024-05-06 11:55:00,1526.95,1529.7,1525.6,1529.3,309486,528913.1,0.001231631410019182,4.100000000000136,1534.5,1524.55,1529.525,1527.914670684415,1526.356197040959,1525.0587839775046,1527.3968391954008,54.05405405405395,1518.407945255114,1,1536.58393132638,1517.89606867362,1527.24,0.012236362754223344,3.753944738359513,4.4204120420632265,24.91925603425706
2024-05-06 12:05:00,1529.3,1529.45,1527.6,1528.8,159941,471543.9,0.0006820104216088435,1.8500000000001364,1534.5,1524.55,1529.525,1528.1114105323227,1526.5783609463263,1525.205498331328,1527.4223841388987,48.92601431980896,1518.407945255114,1,1536.5064266342479,1518.763573365752,1527.635,0.011614589393733157,3.5635502645235753,4.4204120420632265,24.732579647076154
2024-05-06 12:15:00,1528.8,1529.5,1527.15,1527.4,163811,409675.35,0.0009106030700653479,2.349999999999909,1533.9,1524.55,1529.225,1527.9533193029176,1526.653055405751,1525.2915572202955,1527.4348627551115,48.92601431980949,1518.407945255114,1,1535.6171398516667,1520.642860148333,1528.1299999999999,0.009799087579809025,3.442195238071209,4.4204120420632265,24.365813716519508
2024-05-06 12:25:00,1527.45,1528.0,1525.55,1525.95,160172,398075.95,0.0010311848367969814,2.4500000000000455,1532.5,1524.55,1528.525,1527.5081372356026,1526.5891412779554,1525.3173785057743,1527.4160549324822,37.20930232558106,1518.407945255114,1,1533.4565978307346,1523.8334021692654,1528.645,0.006295245568113701,3.342975714264093,4.4204120420632265,23.31114958620976
2024-05-06 12:35:00,1525.95,1527.05,1524.95,1526.5,145505,318005.15,0.001040201058366615,2.099999999999909,1532.05,1524.55,1528.3,1527.284106738802,1526.5810375254139,1525.3637558192734,1527.3936308913521,36.22047244094469,1518.407945255114,1,1533.2898706953506,1524.1851293046493,1528.7375,0.005955725813425288,3.2186781428376743,4.303370837856904,22.076170421364242
2024-05-06 12:45:00,1526.5,1527.2,1524.8,1526.15,186192,292082.6,0.0005430822443743349,2.400000000000091,1531.5,1524.55,1528.025,1527.0320830190683,1526.5418522958307,1525.3945889243998,1527.3634648709663,27.745664739884575,1518.407945255114,1,1533.1330706750657,1523.9069293249343,1528.52,0.006035996486883736,3.136810328553916,4.268033754071219,20.921971893586818
2024-05-06 12:55:00,1526.15,1527.15,1525.3,1526.9,183811,272940.1,0.0006810006028674561,1.8500000000001364,1529.7,1524.55,1527.125,1527.0027312370532,1526.574411178028,1525.4536246528548,1527.3436578217024,34.259259259259366,1518.407945255114,1,1533.1386670416023,1523.8413329583977,1528.49,0.006082692123078544,3.0081292956985384,4.178730378664096,19.850216117793494
2024-05-06 13:05:00,1526.9,1527.85,1526.0,1526.3,194941,256121.55,0.0005865206057845519,1.849999999999909,1529.7,1524.55,1527.125,1526.8465687399303,1526.549464707298,1525.486815842939,1527.32956341052,38.67595818815323,1518.407945255114,1,1533.076061583383,1523.6089384166169,1528.3425,0.00619437277100257,2.8923163661286755,4.003357340797682,19.15522239868664
2024-05-06 13:15:00,1526.3,1527.15,1525.05,1525.3,215071,238866.8,0.0004928083861194766,2.1000000000001364,1529.7,1524.8,1527.25,1526.5028867977235,1526.4358770066347,1525.4794897314512,1527.29335385873,34.00673400673391,1518.407945255114,1,1533.1379965201456,1523.2920034798547,1528.2150000000001,0.006442806176023006,2.8130847295158214,3.827246899031289,18.027787295792923
2024-05-06 13:25:00,1525.35,1525.7,1522.15,1524.0,290136,227274.45,0.0005165658214481122,3.5499999999999545,1529.7,1524.8,1527.25,1525.9466897315626,1526.214433642395,1525.4214705262962,1527.1876538677025,34.82758620689623,1518.407945255114,1,1532.9648270979908,1522.7751729020094,1527.8700000000001,0.006669189260854293,2.886776256564235,3.734719446046145,17.737505679877327
2024-05-06 13:35:00,1523.95,1524.95,1523.0,1524.6,238149,215303.6,0.000612457348277352,1.9500000000000455,1529.7,1522.15,1525.9250000000002,1525.647425346771,1526.0676669476318,1525.3892559958533,1527.1116632877777,46.122448979591574,1518.407945255114,1,1532.462340507851,1522.5626594921491,1527.5125,0.006480916533057304,2.7930986309078163,3.639522209128176,17.467958465098558
2024-05-06 13:45:00,1524.6,1525.0,1523.85,1524.5,181496,206284.85,0.0004936954479775262,1.150000000000091,1529.5,1522.15,1525.825,1525.3924419363773,1525.9251517705743,1525.3543832117023,1527.0613256509275,42.97872340425466,1518.407945255114,1,1531.1724307033628,1522.9175692966373,1527.045,0.005405774817851032,2.628788767817044,3.5028727512973923,17.19045950959192
2024-05-06 13:55:00,1524.65,1525.1,1523.6,1525.1,212255,205780.0,0.000580165616504022,1.5,1529.5,1522.15,1525.825,1525.3274548394045,1525.8501379732493,1525.3444073994788,1527.0080659219482,43.93305439330504,1518.407945255114,1,1530.1874210046533,1523.2125789953468,1526.7,0.004568574054697265,2.5159098910353395,3.3925854761676506,16.984167903235733
2024-05-06 14:05:00,1525.1,1525.65,1521.85,1522.4,355281,213899.05,0.0009289890489201669,3.800000000000182,1528.0,1522.15,1525.075,1524.676909319537,1525.5364890665903,1525.2289404426365,1526.878455608337,34.03508771929765,1518.407945255114,1,1530.0582240564524,1522.6267759435475,1526.3425,0.004868794594204758,2.6443189019318236,3.2808269285508835,17.193368831185783
2024-05-06 14:15:00,1522.15,1524.55,1521.65,1523.5,276210,218354.95,0.0009936328951900364,2.8999999999998636,1527.85,1521.85,1524.85,1524.4153739151955,1525.3513536969003,1525.1611388566507,1526.7820222134828,27.6923076923067,1518.407945255114,1,1529.5024360964555,1522.5275639035442,1526.0149999999999,0.004570644582727712,2.6698870117386275,3.177744235695795,17.465903784078993
2024-05-06 14:25:00,1523.5,1523.95,1520.4,1520.9,285569,223238.55,0.0011779687741145903,3.5499999999999545,1527.85,1521.65,1524.75,1523.6341797118187,1524.9466851790003,1524.9940353720763,1526.6480513515196,23.841059602648116,1518.407945255114,1,1529.6250510134123,1521.654948986588,1525.64,0.005224104000173303,2.7578983105647605,3.0724698121262275,18.19480218732059
2024-05-06 14:35:00,1520.95,1524.65,1520.5,1524.4,499441,237643.5,0.0017334069515392997,4.150000000000091,1527.85,1520.4,1524.125,1523.8043619980813,1524.896986526364,1524.970739867289,1526.4939013790176,41.279069767441534,1518.407945255114,1,1529.6060196690046,1521.5589803309954,1525.5825,0.005274732332082428,2.8971084795082938,2.952618887603416,18.430277323359967
2024-05-06 14:45:00,1524.4,1528.75,1523.7,1526.75,502547,252588.3,0.0018711075771340143,5.0499999999999545,1527.85,1520.4,1524.125,1524.4589482207298,1525.0654422966945,1525.040514774454,1526.4898777295111,52.20994475138119,1518.407945255114,1,1529.6626949271508,1521.562305072849,1525.6125,0.00530959850833799,3.1123976315574597,2.952618887603416,17.608340332013366
2024-05-06 14:55:00,1526.6,1527.1,1522.25,1523.05,767423,281017.95,0.0020580376306310244,4.849999999999909,1528.75,1520.4,1524.575,1524.1458486161232,1524.8822202697222,1524.9624553715344,1526.3451488501048,41.88235294117611,1518.407945255114,1,1529.6175119617715,1521.2574880382285,1525.4375,0.0054804106517264625,3.286157868401705,2.952618887603416,16.480759519435765
2024-05-06 15:05:00,1523.1,1523.9,1521.6,1522.25,788052,305774.45,0.0020372652949392544,2.300000000000182,1528.75,1520.4,1524.575,1523.7245489236514,1524.6429275179291,1524.8560845726506,1526.1219784228138,41.01382488479215,1518.407945255114,1,1529.5496073262364,1520.8553926737634,1525.2024999999999,0.005700367428241801,3.1875420815615527,2.952618887603416,15.700101164232727
2024-05-06 15:15:00,1522.25,1523.35,1521.7,1522.1,808970,330748.65,0.0018509762491204997,1.6499999999998636,1528.75,1520.4,1524.575,1523.3635380517287,1524.4117522890265,1524.7480028247035,1525.9073651800013,38.625592417060886,1518.407945255114,1,1528.9465769204517,1520.7384230795487,1524.8425000000002,0.005382951905460869,3.033787873405384,2.952618887603416,14.97520412011562
2024-05-06 15:25:00,1522.15,1524.75,1521.85,1523.75,232850,334394.1,0.0015552151223747245,2.900000000000091,1528.75,1520.4,1524.575,1523.4494184846778,1524.351592990024,1524.7088654590289,1525.8674223677103,44.24379232505638,1518.407945255114,1,1528.268186051866,1520.9118139481338,1524.59,0.00482514781267904,3.0204090860648547,2.952618887603416,14.162393709939144
2024-05-07 09:15:00,1521.95,1524.05,1520.0,1521.25,665153,359461.2,0.0013627232880804843,4.0499999999999545,1528.75,1520.4,1524.575,1522.960658821416,1524.069629990931,1524.573223676322,1521.7666666666667,41.437632135306444,1518.407945255114,1,1527.9996402421102,1520.5653597578898,1524.2825,0.0048772327204572325,3.1233681774583646,2.952618887603416,13.706345981030623
2024-05-07 09:25:00,1521.25,1522.2,1516.7,1519.5,277365,365320.85,0.001047542972481702,5.5,1528.75,1520.0,1524.375,1522.191623527768,1523.6542090826645,1524.374273728231,1521.089820707226,40.663900414937544,1518.407945255114,1,1528.156314172241,1519.763685827759,1523.96,0.00550711852311209,3.3610313597125283,2.952618887603416,14.430182181927224
2024-05-07 09:35:00,1519.45,1520.6,1519.0,1520.4,166211,366356.15,0.0011463479536158157,1.599999999999909,1528.75,1516.7,1522.725,1521.7934849660417,1523.3583718933312,1524.2184198565355,1520.9264442738786,41.39344262295106,1518.407945255114,1,1527.9593307445489,1519.350669255451,1523.655,0.005650007048247741,3.1849282237412666,2.952618887603416,15.102315797045495
2024-05-07 09:45:00,1520.25,1521.5,1513.0,1513.25,453901,379741.6,0.0022851754268823944,8.5,1528.75,1516.7,1522.725,1519.8949327513658,1522.4394289939373,1523.7882857445145,1519.4712417846836,32.11446740858496,1528.3993062041013,-1,1529.195262620519,1516.8247373794804,1523.0099999999998,0.008122418921109174,3.71643540136714,2.952618887603416,16.78848945353014
2024-05-07 09:55:00,1513.2,1513.95,1507.6,1508.95,606716,400886.85,0.0019729839957279074,6.350000000000136,1528.75,1513.0,1520.875,1517.4627254732845,1521.2131172672157,1523.2063921859062,1516.8689669067696,27.027027027027145,1522.7143755836914,-1,1530.6739112831056,1513.5510887168944,1522.1125,0.011249380427669476,3.97979186123044,2.9587587827865742,19.23055143927503
2024-05-07 10:05:00,1508.5,1514.0,1508.05,1513.1,392183,410748.95,0.002902545836685351,5.9500000000000455,1528.75,1507.6,1518.175,1516.4932309236658,1520.4755611520143,1522.8100630805766,1516.0801237724293,37.29508196721284,1522.7143755836914,-1,1530.6651043520803,1512.2398956479199,1521.4525,0.01211027534816925,4.1768126751074,3.0270984797351193,21.476698382149575
2024-05-07 10:15:00,1512.45,1513.0,1509.0,1510.95,501486,425069.7,0.002906927573636282,4.0,1527.1,1507.6,1517.35,1515.2614018295178,1519.6096010472857,1522.3449625676128,1515.245661959431,33.33333333333333,1522.7143755836914,-1,1530.8745058532443,1510.5954941467555,1520.735,0.013335006892383353,4.169131407596651,3.073092752481422,23.56240625767594
2024-05-07 10:25:00,1510.95,1513.0,1510.0,1511.1,221102,421618.0,0.002841764071864158,3.0,1524.75,1507.6,1516.175,1514.3366458674027,1518.8360009520777,1521.9039836433928,1514.9845099915747,36.07954545454512,1522.7143755836914,-1,1530.9692221084424,1509.2107778915574,1520.09,0.014313918397519271,4.052218266836986,3.117882904507912,25.499134999236134
2024-05-07 10:35:00,1511.1,1512.85,1510.25,1511.75,304059,424913.5,0.0021011388656771205,2.599999999999909,1524.75,1507.6,1516.175,1513.7618356746466,1518.1918190473434,1521.505788206397,1514.6991217961438,30.4482225656876,1522.7143755836914,-1,1530.7160624638027,1508.1789375361973,1519.4475,0.014832447272844426,3.9069964401532786,3.1541482005998156,27.29752597354203
2024-05-07 10:45:00,1511.7,1511.95,1509.7,1511.1,203070,425992.2,0.00154550980836197,2.25,1524.75,1507.6,1516.175,1513.1703166358361,1517.5471082248575,1521.097718080656,1514.4965226603604,24.46982055464919,1522.0488903884138,-1,1530.3699873585665,1507.1850126414333,1518.7775,0.015265550560982786,3.741296796137951,3.1862351526514097,29.068323755927132
2024-05-07 10:55:00,1511.1,1511.85,1509.85,1510.8,479647,439361.8,0.0007028722434230046,2.0,1524.05,1507.6,1515.8249999999998,1512.6435796056503,1516.9337347498704,1520.6938859990616,1514.0851244419687,27.52293577981652,1521.5515013495724,-1,1529.7764087368553,1506.3485912631447,1518.0625,0.015432709439638048,3.567167116524156,3.236849974981629,30.712635982427585
2024-05-07 11:05:00,1510.55,1513.0,1510.0,1512.6,767039,459949.7,0.0006324573222099686,3.0,1522.2,1507.6,1514.9,1512.633895248839,1516.5397588635185,1520.3764787049809,1513.7473581454983,32.920353982300725,1521.5515013495724,-1,1529.3421968167636,1505.8028031832364,1517.5725,0.01551121520291607,3.5104504048717406,3.3235946140571166,31.534266022277176
2024-05-07 11:15:00,1512.6,1514.25,1510.15,1510.2,621471,477212.75,0.0010339071886133182,4.099999999999909,1521.5,1507.6,1514.55,1512.0930296379859,1515.9634171486532,1519.9774011087072,1513.5042314033242,30.491803278688607,1521.5515013495724,-1,1528.769614615807,1505.045385384193,1516.9075,0.015639865470777944,3.569405364384558,3.4357408822921345,31.579794188321717
2024-05-07 11:25:00,1510.2,1511.0,1507.4,1508.6,528074,489338.0,0.0010506910946155596,3.599999999999909,1521.5,1507.6,1514.55,1511.3168008295445,1515.2940155896847,1519.531228516209,1513.1198150258444,25.123152709359303,1519.9173944838383,-1,1528.5518154698836,1504.0331845301164,1516.2925,0.01617011951174808,3.572464827946093,3.5388087606979486,32.31653501915779
2024-05-07 11:35:00,1508.6,1509.85,1507.5,1508.25,366002,482666.05,0.0010537887815871728,2.349999999999909,1514.25,1507.4,1510.825,1510.6352895340901,1514.653650536077,1519.0888273979263,1512.8636668833963,27.031802120141123,1519.0256550354543,-1,1527.6227228420382,1503.347277157962,1515.4850000000001,0.016018268530586858,3.450218345151475,3.5388087606979486,33.00065150493415
2024-05-07 11:45:00,1508.25,1510.0,1507.5,1509.6,288796,471978.5,0.0012030299490805893,2.5,1514.25,1507.4,1510.825,1510.4052251931812,1514.19422776007,1518.7167165195763,1512.70199770057,32.25806451612864,1518.815589531909,-1,1525.7990557508974,1503.4559442491027,1514.6275,0.014751555416625402,3.3551965106363277,3.5388087606979486,33.54482501496699
2024-05-07 11:55:00,1509.05,1512.0,1508.6,1511.0,345676,450891.15,0.0011327134635288907,3.400000000000091,1514.25,1507.4,1510.825,1510.5373973724743,1513.9038434182453,1518.4141001854753,1512.597704387523,33.45070422535174,1518.815589531909,-1,1524.5659227599988,1503.4840772400014,1514.025,0.01392437081289756,3.359676859572704,3.5388087606979486,32.90221864226068
2024-05-07 12:05:00,1510.85,1511.25,1509.95,1510.45,350271,429002.1,0.0008608762025389604,1.2999999999999545,1514.25,1507.4,1510.825,1510.5179757341466,1513.5898576529503,1518.101782531143,1512.5025557618228,43.5779816513761,1518.815589531909,-1,1523.3392308875736,1503.5307691124262,1513.435,0.013088412634270618,3.1537091736154292,3.5388087606979486,32.30551272474767
2024-05-07 12:15:00,1510.45,1511.0,1510.0,1511.0,185657,397836.45,0.0006070699384338101,1.0,1514.25,1507.4,1510.825,1510.6250922376696,1513.3544160481365,1517.823281255412,1512.4584269423865,55.67867036011083,1518.815589531909,-1,1521.9485343793892,1503.8114656206105,1512.8799999999999,0.011988438447714609,2.9383382562538864,3.5388087606979486,31.751428658485594
2024-05-07 12:25:00,1511.0,1511.0,1510.05,1510.5,61633,389275.6,0.0006306305489065489,0.9500000000000455,1514.25,1507.4,1510.825,1510.597293962632,1513.094923680124,1517.5360937551998,1512.4430552480044,40.97222222222231,1518.7435132918856,-1,1519.747948718067,1504.687051281933,1512.2175,0.009959478339679254,2.7395044306285024,3.5388087606979486,31.236922025527953
2024-05-07 12:35:00,1510.55,1511.1,1508.95,1510.45,133497,362692.8,0.0005413490487299814,2.1499999999998636,1514.25,1507.4,1510.825,1510.564561970936,1512.85447607284,1517.258207725584,1512.404680364677,47.9674796747967,1518.066661962697,-1,1517.9194189863604,1505.4355810136396,1511.6775,0.00825826803185247,2.6805539875656383,3.5388087606979486,31.113738569859112
2024-05-07 12:45:00,1510.45,1512.0,1510.1,1510.55,198000,358724.55,0.00030097393540735206,1.900000000000091,1514.25,1507.4,1510.825,1510.5613259773947,1512.6449782480363,1516.9951407559533,1512.3675698092734,47.755102040816475,1518.066661962697,-1,1516.2801068254128,1506.1798931745873,1511.23,0.006683439086588804,2.6024985888090835,3.5388087606979486,30.408688507198796
2024-05-07 12:55:00,1510.45,1511.45,1510.15,1510.75,123363,356582.15,0.0002535746218324846,1.2999999999999545,1514.25,1507.4,1510.825,1510.6032535379736,1512.4727074982147,1516.7502332753277,1512.343852898874,45.76271186440668,1518.066661962697,-1,1513.3683626544232,1508.1266373455767,1510.7475,0.003469623685524135,2.472248729928171,3.5388087606979486,29.753999163299934
